ID Steves_ID ra dec x y
33285 z4_GNW_22106 189.308369 62.310887 8117.089 14580.746
38208 z4_GNW_17842 189.304427 62.380636 8231.896 18765.609
19900 z4_GNW_32850 189.451595 62.240139 4109.263 10345.269
37 z4_GNW_383 189.150429 62.100605 12535.767 1963.766
16319 z4_GNW_17470 188.977249 62.222883 17369.361 9312.776
17906 z4_GNW_32941 189.007651 62.230799 16517.625 9784.668
30308 z4_GNW_25041 189.42429 62.291806 4881.705 13442.794
2495 z4_GNW_5984 189.21973 62.143543 10589.762 4538.802
22231 z4_GNW_31395 189.405445 62.251626 5400.866 11030.473
11804 z4_GNW_15232 189.014044 62.200385 16344.981 7959.241
38082 z4_GNW_18144 189.327703 62.374472 7583.881 18396.607
60 z4_GNW_543 189.165857 62.10262 12102.512 2084.214
26391 z4_GNW_28606 189.514128 62.271038 2369.899 12206.011
35604 z4_GNW_22031 189.407718 62.329394 5350.262 15696.73
36449 z4_GNW_19447 189.39143 62.337925 5805.404 16207.396
36586 z4_GNW_27221 189.268915 62.339682 9218.15 16307.438
37634 z4_GNW_32714 189.303498 62.357603 8256.143 17383.568
33426 z4_GNW_21741 189.336833 62.312008 7323.603 14649.169
29802 z4_GNW_25516 189.391707 62.289009 5790.293 13272.432
60 z4_GNW_536 189.165857 62.10262 12102.512 2084.214
1786 z4_GNW_4754 189.045221 62.135921 15483.498 4088.698
2057 z4_GNW_5328 189.038149 62.13921 15681.237 4286.624
773 z4_GNW_2600 189.152341 62.119811 12480.714 3116.075
3535 z4_GNW_7624 189.067362 62.151749 14860.25 5036.742
6234 z4_GNW_10776 189.108001 62.171409 13719.042 6213.857
31668 z4_GNW_23756 189.446035 62.299869 4276.687 13928.511
875 z4_GNW_2860 189.163685 62.121726 12162.329 3230.659
21923 z4_GNW_31507 189.410194 62.250317 5267.971 10952.299
33710 z4_GNW_21574 189.352839 62.314043 6877.606 14772.108
37021 z4_GNW_29794 189.276671 62.345203 9002.386 16638.861
37219 z4_GNW_31195 189.298169 62.348372 8403.882 16829.553
5324 z4_GNW_9818 189.080181 62.165138 14499.133 5839.205
33729 z4_GNW_21607 189.410623 62.314088 5266.732 14778.609
30353 z4_GNW_25003 189.500133 62.291962 2765.864 13459.796
3433 z4_GNW_7487 189.111598 62.1511 13620.478 4995.153
37900 z4_GNW_18478 189.301637 62.367203 8308.605 17959.5
2104 z4_GNW_5405 189.046755 62.139752 15439.842 4318.442
35443 z4_GNW_19945 189.374041 62.32808 6288.443 15615.521
35777 z4_GNW_21659 189.417502 62.331089 5077.962 15799.227
3904 z4_GNW_8115 189.145177 62.154769 12679.035 5213.824
3502 z4_GNW_7573 189.054601 62.15138 15217.977 5015.522
8812 z4_GNW_13053 189.063802 62.186425 14954.738 7117.525
38000 z4_GNW_18324 189.345006 62.370519 7102.058 18160.271
26951 z4_GNW_27309 189.484965 62.273797 3184.711 12368.179
3774 z4_GNW_7971 189.137753 62.153743 12887.185 5152.532
36534 z4_GNW_26938 189.254755 62.339131 9612.546 16274.177
325 z4_GNW_1413 189.180688 62.110616 11685.794 2563.612
36992 z4_GNW_29717 189.234641 62.34485 10172.859 16617.18
4303 z4_GNW_8591 189.011386 62.157701 16427.932 5398.414
9266 z4_GNW_13402 189.006854 62.188567 16548.59 7250.832
927 z4_GNW_2999 189.185349 62.122716 11554.486 3289.515
36029 z4_GNW_23046 189.292329 62.333609 8565.639 15943.568
1671 z4_GNW_4521 189.072423 62.134281 14720.938 3988.302
23919 z4_GNW_30258 189.429176 62.25958 4739.42 11509.672
31332 z4_GNW_24017 189.390457 62.297848 5826.496 13802.733
11797 z4_GNW_15340 188.950291 62.200671 18128.879 7983.177
6300 z4_GNW_10862 189.100105 62.17185 13940.128 6240.75
38079 z4_GNW_18147 189.327011 62.374408 7603.134 18392.777
36706 z4_GNW_27330 189.367724 62.340935 6466.11 16386.43
36949 z4_GNW_29381 189.300388 62.344335 8341.828 16587.402
759 z4_GNW_2553 189.179329 62.11947 11723.531 3094.893
3886 z4_GNW_8108 189.100847 62.154608 13921.404 5206.206
2736 z4_GNW_6436 189.168194 62.145812 12034.463 4675.661
4613 z4_GNW_8949 189.056096 62.159938 15174.705 5528.883
4667 z4_GNW_8996 189.058797 62.160659 15098.921 5571.933
3493 z4_GNW_7559 189.209655 62.151428 10872.09 5011.926
9409 z4_GNW_13552 189.061239 62.189474 15026.016 7300.681
37134 z4_GNW_30474 189.266787 62.347023 9277.689 16747.85
46 z4_GNW_460 189.120917 62.101507 13364.23 2019.093
38141 z4_GNW_18039 189.33183 62.37671 7469.276 18531.105
26169 z4_GNW_28787 189.47868 62.270242 3359.338 12154.196
7668 z4_GNW_12151 189.079839 62.180477 14506.592 6759.61
35893 z4_GNW_22451 189.264655 62.332247 9336.574 15861.271
1911 z4_GNW_5031 189.184643 62.137809 11573.688 4195.147
36387 z4_GNW_26438 189.232605 62.337376 10229.517 16168.765
2247 z4_GNW_5627 189.194761 62.141181 11289.844 4397.274
37418 z4_GNW_18991 189.25732 62.352249 9541.448 17061.279
38 z4_GNW_405 189.154324 62.100819 12426.394 1976.519
35716 z4_GNW_21312 189.366688 62.330893 6493.692 15783.896
24469 z4_GNW_29956 189.384557 62.262355 5985.937 11672.74
3358 z4_GNW_7377 189.108003 62.151006 13721.265 4989.655
36777 z4_GNW_19312 189.259212 62.342136 9488.501 16454.576
35060 z4_GNW_19932 189.452963 62.324653 4088.61 15416.196
1872 z4_GNW_4940 189.077285 62.137299 14584.15 4169.07
37573 z4_GNW_32472 189.305075 62.355936 8212.125 17283.617
35705 z4_GNW_21137 189.374436 62.330399 6277.751 15754.731
26993 z4_GNW_28201 189.52597 62.273948 2040.107 12382.099
37150 z4_GNW_31040 189.25889 62.3472 9497.612 16758.355
31866 z4_GNW_23579 189.336809 62.301132 7323.195 13996.64
7234 z4_GNW_11698 188.988428 62.177494 17066.867 6588.318
9628 z4_GNW_13732 189.07556 62.190688 14624.965 7372.523
37897 z4_GNW_18484 189.314244 62.367057 7957.755 17951.172
37735 z4_GNW_18804 189.304824 62.361185 8219.471 17598.539
3652 z4_GNW_7816 189.049518 62.152917 15360.187 5108.107
2961 z4_GNW_6778 189.146466 62.147438 12643.451 4773.912
33653 z4_GNW_21667 189.307324 62.313569 8146.433 14741.629
30765 z4_GNW_24624 189.388462 62.294467 5881.645 13599.727
1261 z4_GNW_3796 189.146779 62.128633 12636.101 3645.611
1172 z4_GNW_3585 189.166861 62.127451 12072.885 3574.041
36413 z4_GNW_26444 189.381627 62.337596 6078.424 16186.998
37276 z4_GNW_31531 189.295637 62.349957 8474.504 16924.576
60 z4_GNW_540 189.165857 62.10262 12102.512 2084.214
37431 z4_GNW_31939 189.30018 62.352598 8348.168 17083.188
35896 z4_GNW_22382 189.236378 62.332294 10124.391 15863.824
25950 z4_GNW_28593 189.473114 62.269242 3514.491 12093.604
37715 z4_GNW_18849 189.302431 62.360457 8286.044 17554.805
37797 z4_GNW_18672 189.324056 62.363452 7684.372 17735.268
38024 z4_GNW_18244 189.335292 62.371816 7372.476 18237.605
35607 z4_GNW_21065 189.411943 62.329458 5232.565 15700.89
36533 z4_GNW_19436 189.297821 62.3391 8412.971 16273.219
36335 z4_GNW_27797 189.307695 62.336807 8137.771 16135.949
36321 z4_GNW_26370 189.367302 62.336476 6477.309 16118.862
7731 z4_GNW_12199 189.081586 62.180809 14457.63 6779.414
34627 z4_GNW_20496 189.257825 62.321295 9526.557 15204.07
753 z4_GNW_2536 189.169719 62.119319 11993.179 3086.072
36157 z4_GNW_19514 189.322087 62.33497 7736.699 16026.27
5413 z4_GNW_9905 189.092146 62.165968 14163.822 5888.279
37990 z4_GNW_18346 189.308889 62.370199 8106.992 18139.514
29417 z4_GNW_25779 189.335651 62.286981 7354.075 13147.492
1310 z4_GNW_3896 189.145208 62.12982 12680.078 3716.881
1426 z4_GNW_4118 189.141594 62.131412 12781.335 3812.505
3823 z4_GNW_8041 189.02153 62.154074 16144.364 5179.917
31180 z4_GNW_24183 189.46646 62.296873 3706.366 13750.738
8883 z4_GNW_13033 189.063863 62.186648 14952.988 7130.941
6015 z4_GNW_10551 189.018642 62.169828 16222.256 6125.418
29363 z4_GNW_25852 189.364604 62.286688 6546.179 13131.458
5078 z4_GNW_9525 189.124376 62.163386 13261.146 5731.677
38026 z4_GNW_18239 189.300595 62.37189 8337.896 18240.711
11555 z4_GNW_15154 189.000634 62.199596 16720.396 7913.147
7008 z4_GNW_11540 189.131482 62.176464 13060.883 6516.07
37870 z4_GNW_18537 189.29914 62.366442 8378.032 17913.803
31531 z4_GNW_24066 189.461819 62.299058 3836.284 13881.396
35805 z4_GNW_21830 189.36679 62.331596 6490.939 15826.066
37422 z4_GNW_32075 189.304312 62.353094 8233.168 17113.051
3591 z4_GNW_7697 189.10552 62.152677 13790.665 5090.052
1881 z4_GNW_4959 189.186878 62.137479 11511.023 4175.304
2990 z4_GNW_6820 189.119167 62.14761 13408.679 4785.354
468 z4_GNW_1768 189.172745 62.113384 11908.581 2729.871
1087 z4_GNW_3401 189.152417 62.126012 12478.143 3488.14
4260 z4_GNW_8547 189.01914 62.157431 16210.7 5381.523
9389 z4_GNW_13518 189.112985 62.189428 13577.503 7294.72
832 z4_GNW_2825 189.195945 62.12133 11257.268 3206.22
34960 z4_GNW_19671 189.323196 62.323963 7704.859 15365.903
3867 z4_GNW_8087 189.118195 62.154453 13435.231 5195.965
1491 z4_GNW_4228 189.067781 62.132107 14851.442 3858.212
36050 z4_GNW_24381 189.304466 62.333762 8227.52 15953.146
3583 z4_GNW_7689 189.117622 62.152179 13451.539 5059.607
4104 z4_GNW_8349 189.141698 62.156334 12776.402 5307.837
18082 z4_GNW_33572 188.987319 62.231567 17085.846 9832.746
36160 z4_GNW_19512 189.329944 62.335 7517.822 16028.405
23783 z4_GNW_30361 189.476305 62.258833 3423.011 11469.37
30268 z4_GNW_25097 189.331515 62.291632 7469.937 13426.382
1229 z4_GNW_3743 189.155037 62.128262 12404.517 3623.05
1167 z4_GNW_3571 189.118348 62.127301 13433.718 3566.852
34544 z4_GNW_20603 189.439138 62.32043 4473.062 15161.512
37834 z4_GNW_18575 189.297794 62.365434 8415.414 17853.234
33684 z4_GNW_21666 189.463327 62.313625 3797.384 14755.558
37905 z4_GNW_18491 189.290526 62.367306 8617.801 17965.377
29124 z4_GNW_26158 189.375017 62.285306 6255.459 13049.155
15283 z4_GNW_17083 189.020224 62.217408 16168.747 8980.039
3885 z4_GNW_8105 189.144746 62.154619 12691.125 5204.861
38003 z4_GNW_18301 189.335179 62.370802 7375.527 18176.773
1161 z4_GNW_3557 189.11454 62.127193 13540.536 3560.568
9009 z4_GNW_13223 189.106491 62.187527 13759.51 7181.0
4159 z4_GNW_8416 189.195551 62.156866 11267.213 5338.388
2612 z4_GNW_6242 189.185682 62.144802 11544.268 4614.683
5825 z4_GNW_10371 188.999826 62.168789 16749.516 6064.821
33097 z4_GNW_22268 189.350754 62.309421 6935.201 14494.667
1188 z4_GNW_3633 189.102399 62.12763 13881.048 3587.399
3276 z4_GNW_7213 189.108315 62.150086 13712.619 4934.453
3167 z4_GNW_7206 189.108215 62.149842 13715.43 4919.831
32213 z4_GNW_23211 189.434192 62.303294 4607.639 14132.953
1859 z4_GNW_4895 189.220498 62.137117 10568.274 4153.188
28479 z4_GNW_26546 189.44507 62.281903 4299.99 12850.482
15139 z4_GNW_17029 189.034545 62.21671 15768.367 8936.914
3842 z4_GNW_8070 189.107427 62.15456 13737.005 5202.935
37748 z4_GNW_18778 189.30367 62.36196 8251.666 17645.004
15122 z4_GNW_17025 189.002553 62.216581 16663.125 8932.081
529 z4_GNW_1908 189.160193 62.114479 12260.759 2795.948
36794 z4_GNW_19307 189.382865 62.342118 6044.586 16458.396
37871 z4_GNW_18531 189.302562 62.366479 8282.8 17916.117
13357 z4_GNW_16202 188.985314 62.208307 17147.141 8437.405
1752 z4_GNW_4674 189.069941 62.13533 14790.371 4051.452
37835 z4_GNW_18613 189.276076 62.364827 9019.811 17816.311
717 z4_GNW_2437 189.19539 62.118525 11272.926 3037.937
37904 z4_GNW_18475 189.28772 62.367283 8695.886 17963.945
30125 z4_GNW_25180 189.480387 62.290935 3316.5 13395.962
4990 z4_GNW_9422 189.183522 62.162774 11604.082 5693.071
7909 z4_GNW_12316 188.982372 62.181696 17235.51 6841.032
3032 z4_GNW_6883 189.074092 62.147852 14672.177 4802.471
6264 z4_GNW_10815 189.035853 62.171882 15739.774 6247.136
5138 z4_GNW_9624 188.998001 62.163809 16801.701 5766.189
37974 z4_GNW_18374 189.285846 62.369625 8748.154 18104.402
6847 z4_GNW_11373 188.970923 62.175126 17557.633 6448.088
14776 z4_GNW_16868 189.009291 62.214934 16475.025 8832.617
2210 z4_GNW_5563 189.153351 62.140849 12450.926 4378.335
4513 z4_GNW_8853 189.188511 62.159471 11464.411 5494.812
30611 z4_GNW_24732 189.48416 62.29355 3211.87 13553.272
10480 z4_GNW_14389 189.060483 62.194612 15046.388 7608.997
34553 z4_GNW_20572 189.313522 62.320705 7974.199 15170.043
3316 z4_GNW_7335 189.108928 62.15034 13695.413 4949.692
194 z4_GNW_1013 189.124807 62.107351 13254.472 2369.569
38086 z4_GNW_18126 189.30741 62.374641 8148.482 18405.969
2406 z4_GNW_5813 189.140237 62.142755 12818.444 4493.151
645 z4_GNW_2261 189.192357 62.117074 11358.079 2950.914
9522 z4_GNW_13651 189.003195 62.190047 16650.719 7340.009
4964 z4_GNW_9383 189.005785 62.162414 16583.918 5681.747
4509 z4_GNW_8833 189.188343 62.159339 11469.123 5486.893
45 z4_GNW_462 189.136704 62.101483 12921.028 2016.994
2903 z4_GNW_6717 189.187742 62.147241 11486.431 4760.981
1871 z4_GNW_4937 189.091064 62.137292 14197.78 4167.81
31990 z4_GNW_23448 189.433717 62.301778 4620.613 14041.896
4511 z4_GNW_8838 189.063045 62.159652 14980.022 5511.198
36932 z4_GNW_29236 189.348236 62.343999 7009.256 16569.186
35108 z4_GNW_19856 189.273109 62.325274 9100.745 15443.03
37105 z4_GNW_30197 189.29182 62.346641 8580.568 16725.514
73 z4_GNW_614 189.143914 62.103605 12718.426 2144.006
271 z4_GNW_1260 189.162764 62.109462 12188.901 2494.801
37782 z4_GNW_18707 189.304925 62.363057 8216.803 17710.871
33798 z4_GNW_21441 189.290366 62.314728 8619.24 14810.68
3509 z4_GNW_7588 189.210266 62.151639 10854.951 5024.618
156 z4_GNW_906 189.134441 62.106402 12984.115 2312.225
3279 z4_GNW_7275 189.114051 62.150085 13551.837 4934.125
3649 z4_GNW_7785 189.182249 62.152836 11640.156 5096.789
5942 z4_GNW_10480 189.11776 62.169513 13445.864 6099.588
5513 z4_GNW_9988 189.173341 62.166586 11889.109 5922.028
6503 z4_GNW_10966 189.028054 62.173298 15957.967 6332.775
841 z4_GNW_2794 189.091276 62.121164 14193.896 3200.076
30058 z5_GND_7907 189.12567 62.290469 13212.773 13356.576
8709 z5_GND_39757 189.20115 62.186026 11109.596 7087.891
32994 z5_GND_41912 189.183093 62.308806 11609.928 14455.005
9951 z5_GND_38150 189.220698 62.192338 10562.264 7466.456
4160 z5_GND_1064 189.268591 62.156746 9220.415 5331.257
20642 z5_GND_21351 189.34109 62.243456 7197.781 10536.266
19553 z5_GND_23199 189.104687 62.238197 13804.177 10221.344
22323 z5_GND_18422 189.22771 62.251737 10365.949 11030.419
19712 z5_GND_22904 189.346357 62.239269 7050.149 10285.33
29711 z5_GND_44370 189.232661 62.288574 10227.79 13240.629
23668 z5_GND_16023 189.086334 62.258493 14314.429 11440.15
21884 z5_GND_19061 189.279798 62.25025 8910.779 10941.727
11204 z5_GND_36639 189.186145 62.197328 11529.229 7766.251
28233 z5_GND_9309 189.081493 62.280711 14446.593 12773.534
16012 z5_GND_29131 189.117222 62.221435 13455.599 9214.98
13778 z5_GND_32041 189.392944 62.210497 5743.828 8561.843
24637 z5_GND_14373 189.326105 62.263077 7618.289 11712.856
33316 z5_GND_41493 189.236206 62.311161 10129.021 14595.824
24713 z5_GND_14210 189.22061 62.263676 10564.207 11746.753
34837 z5_GND_5510 189.167594 62.322806 12041.29 15295.316
13075 z5_GND_33782 189.352128 62.207168 6885.214 8359.54
22785 z5_GND_17494 189.169374 62.25432 11995.43 11186.143
19715 z5_GND_22192 189.265181 62.239321 9318.756 10285.746
25818 z5_GND_12525 189.290814 62.268649 8604.108 12045.973
31795 z5_GND_43135 189.14194 62.300703 12758.026 13969.984
22025 z5_GND_18828 189.260606 62.250895 9446.961 10980.131
11475 z5_GND_36134 189.345975 62.199353 7056.488 7890.362
4391 z5_GND_1228 189.236238 62.158476 10127.069 5434.747
22018 z5_GND_18834 189.262407 62.250863 9396.646 10978.185
7683 z5_GND_41057 189.206304 62.180639 10965.39 6764.647
16593 z5_GND_28145 189.192256 62.224607 11357.289 9402.877
17413 z5_GND_26790 189.312876 62.228471 7985.012 9636.002
21526 z5_GND_19701 189.055269 62.248324 15183.687 10832.103
3460 z5_GND_646 189.290656 62.151256 8601.765 5002.348
6651 z5_GND_3097 189.291274 62.174176 8585.768 6377.56
17987 z5_GND_25723 189.227935 62.231352 10359.685 9807.312
33832 z5_GND_6579 189.203872 62.314937 11030.407 14822.506
5984 z5_GND_2468 189.287823 62.16978 8682.168 6113.764
18764 z5_GND_24466 189.113387 62.234844 13561.396 10019.687
21849 z5_GND_19072 189.262981 62.250115 9380.588 10933.348
11434 z5_GND_36137 189.265691 62.199291 9303.142 7883.909
28276 z5_GND_9242 189.308426 62.280994 8113.296 12787.21
22892 z5_GND_17375 189.203801 62.254862 11033.793 11218.004
14267 z5_GND_31947 189.201479 62.212768 11099.697 8692.413
8689 z5_GND_39786 189.305014 62.185812 8201.777 7076.175
17730 z5_GND_26204 189.30367 62.230114 8242.497 9734.223
28980 z5_GND_8616 189.275392 62.284694 9035.38 13008.292
8810 z5_GND_39642 189.191454 62.186435 11381.007 7112.584
16923 z5_GND_27611 189.354534 62.226098 6820.107 9495.489
21745 z5_GND_19291 189.237283 62.249604 10098.51 10902.457
10368 z5_GND_37566 189.269758 62.19421 9189.133 7579.168
18589 z5_GND_24757 189.115333 62.234099 13507.072 9974.875
28303 z5_GND_44919 189.272826 62.281125 9106.822 12794.121
28902 z5_GND_8693 189.108897 62.284214 13681.412 12982.14
10027 z5_GND_38041 189.299202 62.192569 8364.93 7481.419
19385 z5_GND_23424 189.188118 62.237847 11472.47 10197.364
8496 z5_GND_40042 189.345473 62.184916 7068.985 7024.105
22168 z5_GND_18612 189.26787 62.25143 9244.071 11012.331
13667 z5_GND_32897 189.313968 62.210093 7953.028 8533.305
18183 z5_GND_25463 189.366629 62.232177 6482.704 9860.911
24996 z5_GND_13742 189.342215 62.26494 7168.627 11825.381
10535 z5_GND_37361 189.383966 62.194885 5992.714 7624.467
10992 z5_GND_36745 189.223091 62.197214 10495.267 7759.049
32469 z5_GND_42531 189.204426 62.305047 11015.21 14229.107
16001 z5_GND_29149 189.418416 62.221276 5033.185 9210.542
27732 z5_GND_9875 189.252061 62.277965 9686.281 12604.191
16303 z5_GND_28640 189.303601 62.223018 8243.918 9308.492
23840 z5_GND_15704 189.15861 62.259459 12295.785 11494.77
5975 z5_GND_2460 189.265933 62.169719 9295.351 6109.609
18314 z5_GND_25233 189.146105 62.232847 12647.054 9898.462
22226 z5_GND_18423 189.227449 62.25146 10373.251 11013.758
23328 z5_GND_16758 189.175951 62.256386 11811.63 11309.928
12665 z5_GND_34536 189.339486 62.204886 7238.656 8222.01
6310 z5_GND_2784 189.253395 62.171922 9646.603 6241.604
10467 z5_GND_37425 189.310227 62.194632 8056.509 7605.554
18316 z5_GND_25253 189.335296 62.232716 7358.631 9891.621
19535 z5_GND_23165 189.242102 62.238492 9963.739 10235.736
20215 z5_GND_22011 189.062357 62.241819 14986.649 10441.26
19208 z5_GND_23725 189.336583 62.236914 7323.081 10143.559
8654 z5_GND_39820 189.276788 62.185772 8992.003 7072.999
34590 z5_GND_5767 189.212248 62.320907 10796.848 15180.637
5722 z5_GND_2219 189.331205 62.167937 7466.811 6004.647
22756 z5_GND_17530 189.165782 62.254199 12095.782 11178.989
23569 z5_GND_16191 189.069612 62.258057 14781.522 11415.047
31188 z5_GND_7231 189.141802 62.297096 12762.151 13753.543
12958 z5_GND_34024 189.132896 62.206444 13018.621 8314.794
9990 z5_GND_38212 189.273579 62.192029 9082.102 7448.382
11672 z5_GND_35894 189.167193 62.200345 12059.445 7947.707
22138 z5_GND_18670 189.219062 62.251304 10607.53 11004.434
19228 z5_GND_23671 189.393027 62.237002 5745.546 10152.12
7294 z5_GND_3852 189.206255 62.178339 10966.812 6626.643
28965 z5_GND_8629 189.238277 62.284613 10071.061 13002.961
25923 z5_GND_12309 189.272212 62.269357 9123.486 12087.987
24619 z5_GND_14366 189.33722 62.26313 7307.896 11716.547
19920 z5_GND_22553 189.169411 62.240391 11995.156 10350.369
10125 z5_GND_38016 189.326092 62.192522 7612.279 7479.526
5718 z5_GND_2226 189.325249 62.167912 7633.678 6002.926
21462 z5_GND_19790 189.222719 62.248106 10505.407 10812.552
26997 z5_GND_10842 189.229067 62.274267 10328.041 12382.188
32346 z5_GND_42770 189.147099 62.30422 12613.882 14180.788
11294 z5_GND_36376 189.32431 62.198386 7662.662 7831.344
17940 z5_GND_26177 189.147867 62.230544 12597.967 9760.222
20458 z5_GND_21566 189.283834 62.243037 8797.657 10509.034
22567 z5_GND_17923 189.081898 62.253261 14439.027 11126.49
21808 z5_GND_19140 189.31775 62.249864 7850.508 10919.729
33229 z5_GND_41671 189.191473 62.310495 11376.229 14556.169
4669 z5_GND_1412 189.282611 62.160502 8827.707 5556.913
19390 z5_GND_23422 189.118406 62.237837 13420.811 10199.003
27564 z5_GND_45104 189.153237 62.277124 12444.602 12554.821
34072 z5_GND_6311 189.146892 62.31667 12618.701 14927.802
12811 z5_GND_34207 189.212162 62.206037 10800.988 8288.468
21562 z5_GND_19743 189.213564 62.248135 10761.185 10814.312
5393 z5_GND_1946 189.293942 62.165593 8510.537 5862.667
23762 z5_GND_15827 189.085884 62.259041 14326.914 11473.014
30504 z5_GND_43974 189.114288 62.292993 13530.062 13508.595
25291 z5_GND_13333 189.337426 62.266067 7302.438 11892.745
23328 z5_GND_16757 189.175951 62.256386 11811.63 11309.928
28187 z5_GND_9323 189.239584 62.280707 10034.541 12768.65
10289 z5_GND_37639 189.219482 62.193892 10596.285 7559.704
27986 z5_GND_9566 189.19928 62.279463 11159.387 12694.172
5895 z5_GND_2387 189.303994 62.169206 8229.162 6079.738
11949 z5_GND_35564 189.171922 62.201429 11927.054 8012.597
13341 z5_GND_33407 189.412803 62.208286 5187.927 8430.671
9491 z5_GND_38764 189.266374 62.190009 9283.703 7327.012
23630 z5_GND_16072 189.141796 62.258413 12765.453 11432.59
